symbol_id,symbol,exchange,exchange_symbol,base_asset,quote_asset,settle_asset,product_type,status,contract_type,price_tick,price_decimal_places,quantity_step,quantity_decimal_places,min_quantity,max_quantity,max_market_quantity,min_notional,notional_multiplier,contract_multiplier,price_limit_up,price_limit_down,market_price_bound
266,MANTRA_USDT,binance,MANTRAUSDT,MANTRA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,70000000.0,7000000.0,5.0,1.0,1.0,0.15,0.15,0.15
267,MASK_USDT,gate,MASK_USDT,MASK,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,3800000.0,2500000.0,,0.1,0.1,0.15,0.15,0.04
267,MASK_USDT,binance,MASKUSDT,MASK,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,5000000.0,200000.0,5.0,1.0,1.0,0.1,0.1,0.1
268,MAVIA_USDT,gate,MAVIA_USDT,MAVIA,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,830000.0,550000.0,,1.0,1.0,0.2,0.2,0.05
268,MAVIA_USDT,binance,MAVIAUSDT,MAVIA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,14000000.0,1400000.0,5.0,1.0,1.0,0.15,0.15,0.15
269,MAV_USDT,gate,MAV_USDT,MAV,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,530000.0,350000.0,,10.0,10.0,0.15,0.15,0.04
269,MAV_USDT,binance,MAVUSDT,MAV,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,50000000.0,5000000.0,5.0,1.0,1.0,0.15,0.15,0.15
270,MEGA_USDT,gate,MEGA_USDT,MEGA,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,1000000.0,800000.0,,10.0,10.0,0.12,0.12,0.035
270,MEGA_USDT,binance,MEGAUSDT,MEGA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,11000000.0,1100000.0,5.0,1.0,1.0,0.15,0.15,0.15
271,MELANIA_USDT,gate,MELANIA_USDT,MELANIA,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,1200000.0,750000.0,,1.0,1.0,0.2,0.2,0.05
271,MELANIA_USDT,binance,MELANIAUSDT,MELANIA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,0.01,2,0.01,10000000.0,1000000.0,5.0,1.0,1.0,0.15,0.15,0.15
272,MEME_USDT,gate,MEME_USDT,MEME,USDT,USDT,linear_perpetual,TRADING,direct,1e-07,7,1.0,0,1.0,30000000.0,20000000.0,,10.0,10.0,0.15,0.15,0.04
272,MEME_USDT,binance,MEMEUSDT,MEME,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-07,7,1.0,0,1.0,1100000000.0,110000000.0,5.0,1.0,1.0,0.15,0.15,0.15
273,MERL_USDT,gate,MERL_USDT,MERL,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,4500000.0,3000000.0,,1.0,1.0,0.2,0.2,0.05
273,MERL_USDT,binance,MERLUSDT,MERL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,30000000.0,3000000.0,5.0,1.0,1.0,0.2,0.2,0.2
274,METIS_USDT,gate,METIS_USDT,METIS,USDT,USDT,linear_perpetual,TRADING,direct,0.001,3,1.0,0,1.0,3000000.0,2000000.0,,0.01,0.01,0.15,0.15,0.04
274,METIS_USDT,binance,METISUSDT,METIS,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.01,2,0.01,300000.0,30000.0,5.0,1.0,1.0,0.15,0.15,0.15
275,MET_USDT,gate,MET_USDT,MET,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,1200000.0,800000.0,,1.0,1.0,0.15,0.15,0.04
275,MET_USDT,binance,METUSDT,MET,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,5000000.0,500000.0,5.0,1.0,1.0,0.15,0.15,0.15
276,MEW_USDT,gate,MEW_USDT,MEW,USDT,USDT,linear_perpetual,TRADING,direct,1e-07,7,1.0,0,1.0,230000.0,150000.0,,1000.0,1000.0,0.2,0.2,0.05
276,MEW_USDT,binance,MEWUSDT,MEW,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-07,7,1.0,0,1.0,1500000000.0,150000000.0,5.0,1.0,1.0,0.15,0.15,0.15
277,ME_USDT,gate,ME_USDT,ME,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,15000000.0,10000000.0,,0.1,0.1,0.15,0.15,0.04
277,ME_USDT,binance,MEUSDT,ME,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,0.1,1,0.1,9000000.0,900000.0,5.0,1.0,1.0,0.15,0.15,0.15
278,MINA_USDT,gate,MINA_USDT,MINA,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,30000000.0,20000000.0,,0.1,0.1,0.2,0.2,0.05
278,MINA_USDT,binance,MINAUSDT,MINA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,12000000.0,1200000.0,5.0,1.0,1.0,0.15,0.15,0.15
279,MIRA_USDT,gate,MIRA_USDT,MIRA,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,2300000.0,1500000.0,,1.0,1.0,0.2,0.2,0.05
279,MIRA_USDT,binance,MIRAUSDT,MIRA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,10000000.0,1000000.0,5.0,1.0,1.0,0.15,0.15,0.15
280,MITO_USDT,gate,MITO_USDT,MITO,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,150000.0,100000.0,,10.0,10.0,0.2,0.2,0.05
280,MITO_USDT,binance,MITOUSDT,MITO,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
281,MMT_USDT,gate,MMT_USDT,MMT,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,150000.0,95000.0,,10.0,10.0,0.12,0.12,0.035
281,MMT_USDT,binance,MMTUSDT,MMT,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,5000000.0,500000.0,5.0,1.0,1.0,0.15,0.15,0.15
282,MOCA_USDT,gate,MOCA_USDT,MOCA,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,1100000.0,700000.0,,10.0,10.0,0.2,0.2,0.05
282,MOCA_USDT,binance,MOCAUSDT,MOCA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,60000000.0,6000000.0,5.0,1.0,1.0,0.15,0.15,0.15
283,MON_USDT,gate,MON_USDT,MON,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,1300000.0,850000.0,,10.0,10.0,0.07,0.07,0.025
283,MON_USDT,binance,MONUSDT,MON,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,50000000.0,5000000.0,5.0,1.0,1.0,0.15,0.15,0.15
284,MOODENG_USDT,gate,MOODENG_USDT,MOODENG,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,830000.0,550000.0,,10.0,10.0,0.15,0.15,0.04
284,MOODENG_USDT,binance,MOODENGUSDT,MOODENG,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
285,MORPHO_USDT,gate,MORPHO_USDT,MORPHO,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,230000.0,150000.0,,1.0,1.0,0.12,0.12,0.035
285,MORPHO_USDT,binance,MORPHOUSDT,MORPHO,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,0.1,1,0.1,800000.0,70000.0,5.0,1.0,1.0,0.15,0.15,0.15
286,MOVE_USDT,gate,MOVE_USDT,MOVE,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,8300000.0,5500000.0,,1.0,1.0,0.2,0.2,0.05
286,MOVE_USDT,binance,MOVEUSDT,MOVE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,50000000.0,5000000.0,5.0,1.0,1.0,0.15,0.15,0.15
287,MOVR_USDT,gate,MOVR_USDT,MOVR,USDT,USDT,linear_perpetual,TRADING,direct,0.001,3,1.0,0,1.0,14000000.0,9000000.0,,0.01,0.01,0.2,0.2,0.05
287,MOVR_USDT,binance,MOVRUSDT,MOVR,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.01,2,0.01,500000.0,50000.0,5.0,1.0,1.0,0.15,0.15,0.15
288,MTL_USDT,gate,MTL_USDT,MTL,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,2300000.0,1500000.0,,0.1,0.1,0.2,0.2,0.05
288,MTL_USDT,binance,MTLUSDT,MTL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,3000000.0,300000.0,5.0,1.0,1.0,0.1,0.1,0.1
289,MUBARAK_USDT,gate,MUBARAK_USDT,MUBARAK,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,450000.0,300000.0,,10.0,10.0,0.1,0.1,0.01
289,MUBARAK_USDT,binance,MUBARAKUSDT,MUBARAK,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,50000000.0,5000000.0,5.0,1.0,1.0,0.15,0.15,0.15
290,MYX_USDT,gate,MYX_USDT,MYX,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,680000.0,450000.0,,1.0,1.0,0.12,0.12,0.035
290,MYX_USDT,binance,MYXUSDT,MYX,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,2000000.0,300000.0,5.0,1.0,1.0,0.15,0.15,0.15
291,M_USDT,gate,M_USDT,M,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,0.1,1,0.1,3800.0,2500.0,,10.0,10.0,0.2,0.2,0.05
291,M_USDT,binance,MUSDT,M,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,2000000.0,200000.0,5.0,1.0,1.0,0.15,0.15,0.15
292,NAORIS_USDT,gate,NAORIS_USDT,NAORIS,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,8300.0,5500.0,,100.0,100.0,0.2,0.2,0.05
292,NAORIS_USDT,binance,NAORISUSDT,NAORIS,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,30000000.0,3000000.0,5.0,1.0,1.0,0.15,0.15,0.15
293,NEAR_USDT,gate,NEAR_USDT,NEAR,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,3000000.0,2000000.0,,1.0,1.0,0.03,0.03,0.015
293,NEAR_USDT,binance,NEARUSDT,NEAR,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,1.0,0,1.0,10000000.0,400000.0,5.0,1.0,1.0,0.1,0.1,0.1
294,NEO_USDT,gate,NEO_USDT,NEO,USDT,USDT,linear_perpetual,TRADING,direct,0.001,3,1.0,0,1.0,90000.0,60000.0,,1.0,1.0,0.12,0.12,0.035
294,NEO_USDT,binance,NEOUSDT,NEO,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.01,2,0.01,400000.0,40000.0,5.0,1.0,1.0,0.05,0.05,0.05
295,NEWT_USDT,gate,NEWT_USDT,NEWT,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,150000.0,100000.0,,10.0,10.0,0.2,0.2,0.05
295,NEWT_USDT,binance,NEWTUSDT,NEWT,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,11000000.0,1100000.0,5.0,1.0,1.0,0.15,0.15,0.15
296,NFP_USDT,gate,NFP_USDT,NFP,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,4500000.0,3000000.0,,1.0,1.0,0.2,0.2,0.05
296,NFP_USDT,binance,NFPUSDT,NFP,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,0.1,1,0.1,50000000.0,5000000.0,5.0,1.0,1.0,0.15,0.15,0.15
297,NIGHT_USDT,gate,NIGHT_USDT,NIGHT,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,830000.0,550000.0,,10.0,10.0,0.12,0.12,0.035
297,NIGHT_USDT,binance,NIGHTUSDT,NIGHT,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,40000000.0,4000000.0,5.0,1.0,1.0,0.15,0.15,0.15
298,NIL_USDT,gate,NIL_USDT,NIL,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,1300000.0,850000.0,,1.0,1.0,0.2,0.2,0.05
298,NIL_USDT,binance,NILUSDT,NIL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,0.1,1,0.1,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
299,NMR_USDT,gate,NMR_USDT,NMR,USDT,USDT,linear_perpetual,TRADING,direct,0.001,3,1.0,0,1.0,110000.0,70000.0,,0.1,0.1,0.15,0.15,0.04
299,NMR_USDT,binance,NMRUSDT,NMR,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.1,1,0.1,1000000.0,10000.0,5.0,1.0,1.0,0.15,0.15,0.15
300,NOM_USDT,gate,NOM_USDT,NOM,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,140000.0,90000.0,,100.0,100.0,0.2,0.2,0.05
300,NOM_USDT,binance,NOMUSDT,NOM,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,300000000.0,30000000.0,5.0,1.0,1.0,0.15,0.15,0.15
301,NOT_USDT,gate,NOT_USDT,NOT,USDT,USDT,linear_perpetual,TRADING,direct,1e-07,7,1.0,0,1.0,3000000.0,2000000.0,,100.0,100.0,0.15,0.15,0.04
301,NOT_USDT,binance,NOTUSDT,NOT,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-07,7,1.0,0,1.0,1300000000.0,130000000.0,5.0,1.0,1.0,0.15,0.15,0.15
302,NXPC_USDT,gate,NXPC_USDT,NXPC,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,530000.0,350000.0,,1.0,1.0,0.15,0.15,0.04
302,NXPC_USDT,binance,NXPCUSDT,NXPC,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,3000000.0,300000.0,5.0,1.0,1.0,0.1,0.1,0.1
303,OGN_USDT,gate,OGN_USDT,OGN,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,5300000.0,3500000.0,,1.0,1.0,0.2,0.2,0.05
303,OGN_USDT,binance,OGNUSDT,OGN,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,30000000.0,3000000.0,5.0,1.0,1.0,0.15,0.15,0.15
304,OG_USDT,gate,OG_USDT,OG,USDT,USDT,linear_perpetual,TRADING,direct,0.001,3,1.0,0,1.0,600000.0,400000.0,,0.1,0.1,0.15,0.15,0.04
304,OG_USDT,binance,OGUSDT,OG,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.1,1,0.1,300000.0,20000.0,5.0,1.0,1.0,0.15,0.15,0.15
305,ONDO_USDT,gate,ONDO_USDT,ONDO,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,5300000.0,3500000.0,,1.0,1.0,0.07,0.07,0.025
305,ONDO_USDT,binance,ONDOUSDT,ONDO,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,0.1,1,0.1,9000000.0,900000.0,5.0,1.0,1.0,0.15,0.15,0.15
306,ONE_USDT,gate,ONE_USDT,ONE,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,3000000.0,2000000.0,,10.0,10.0,0.2,0.2,0.05
306,ONE_USDT,binance,ONEUSDT,ONE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,400000000.0,40000000.0,5.0,1.0,1.0,0.1,0.1,0.1
307,ONG_USDT,gate,ONG_USDT,ONG,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,300000.0,200000.0,,10.0,10.0,0.15,0.15,0.04
307,ONG_USDT,binance,ONGUSDT,ONG,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,12000000.0,1200000.0,5.0,1.0,1.0,0.15,0.15,0.15
308,ONT_USDT,gate,ONT_USDT,ONT,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,5300000.0,3500000.0,,1.0,1.0,0.12,0.12,0.035
308,ONT_USDT,binance,ONTUSDT,ONT,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,0.1,1,0.1,12000000.0,1200000.0,5.0,1.0,1.0,0.15,0.15,0.15
309,ON_USDT,gate,ON_USDT,ON,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,53000.0,35000.0,,10.0,10.0,0.2,0.2,0.05
309,ON_USDT,binance,ONUSDT,ON,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,8000000.0,800000.0,5.0,1.0,1.0,0.15,0.15,0.15
310,OPEN_USDT,gate,OPEN_USDT,OPEN,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,230000.0,150000.0,,10.0,10.0,0.12,0.12,0.035
310,OPEN_USDT,binance,OPENUSDT,OPEN,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,4000000.0,400000.0,5.0,1.0,1.0,0.15,0.15,0.15
311,OPG_USDT,gate,OPG_USDT,OPG,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,23000.0,15000.0,,10.0,10.0,0.12,0.12,0.035
311,OPG_USDT,binance,OPGUSDT,OPG,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,4000000.0,400000.0,5.0,1.0,1.0,0.15,0.15,0.15
312,OPN_USDT,gate,OPN_USDT,OPN,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,60000.0,40000.0,,10.0,10.0,0.12,0.12,0.035
312,OPN_USDT,binance,OPNUSDT,OPN,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,7000000.0,700000.0,5.0,1.0,1.0,0.15,0.15,0.15
313,OP_USDT,gate,OP_USDT,OP,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,3800000.0,2500000.0,,1.0,1.0,0.07,0.07,0.025
313,OP_USDT,binance,OPUSDT,OP,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,0.1,1,0.1,10000000.0,900000.0,5.0,1.0,1.0,0.1,0.1,0.1
314,ORCA_USDT,gate,ORCA_USDT,ORCA,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,1100000.0,700000.0,,0.1,0.1,0.2,0.2,0.05
314,ORCA_USDT,binance,ORCAUSDT,ORCA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.1,1,0.1,1000000.0,70000.0,5.0,1.0,1.0,0.15,0.15,0.15
315,ORDER_USDT,gate,ORDER_USDT,ORDER,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,300000.0,200000.0,,10.0,10.0,0.2,0.2,0.05
315,ORDER_USDT,binance,ORDERUSDT,ORDER,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,14000000.0,1400000.0,5.0,1.0,1.0,0.15,0.15,0.15
316,ORDI_USDT,gate,ORDI_USDT,ORDI,USDT,USDT,linear_perpetual,TRADING,direct,0.001,3,1.0,0,1.0,3000000.0,2000000.0,,0.1,0.1,0.07,0.07,0.025
316,ORDI_USDT,binance,ORDIUSDT,ORDI,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.1,1,0.1,200000.0,20000.0,5.0,1.0,1.0,0.15,0.15,0.15
317,O_USDT,gate,O_USDT,O,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,1000000.0,0.0,,10.0,10.0,0.2,0.2,0.05
317,O_USDT,binance,OUSDT,O,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,2000000.0,200000.0,5.0,1.0,1.0,0.15,0.15,0.15
318,PARTI_USDT,gate,PARTI_USDT,PARTI,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,450000.0,300000.0,,10.0,10.0,0.2,0.2,0.05
318,PARTI_USDT,binance,PARTIUSDT,PARTI,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,12000000.0,1200000.0,5.0,1.0,1.0,0.15,0.15,0.15
319,PAXG_USDT,gate,PAXG_USDT,PAXG,USDT,USDT,linear_perpetual,TRADING,direct,0.1,1,1.0,0,1.0,900000.0,600000.0,,0.001,0.001,0.03,0.03,0.015
319,PAXG_USDT,binance,PAXGUSDT,PAXG,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.01,2,0.001,3,0.001,2000.0,200.0,5.0,1.0,1.0,0.05,0.05,0.05
320,PENDLE_USDT,gate,PENDLE_USDT,PENDLE,USDT,USDT,linear_perpetual,TRADING,direct,0.001,3,1.0,0,1.0,450000.0,300000.0,,1.0,1.0,0.12,0.12,0.035
320,PENDLE_USDT,binance,PENDLEUSDT,PENDLE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,3000000.0,100000.0,5.0,1.0,1.0,0.15,0.15,0.15
321,PENGU_USDT,gate,PENGU_USDT,PENGU,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,1500000.0,950000.0,,100.0,100.0,0.07,0.07,0.025
321,PENGU_USDT,binance,PENGUUSDT,PENGU,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,200000000.0,20000000.0,5.0,1.0,1.0,0.15,0.15,0.15
322,PEOPLE_USDT,gate,PEOPLE_USDT,PEOPLE,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,3000000.0,2000000.0,,10.0,10.0,0.12,0.12,0.035
322,PEOPLE_USDT,binance,PEOPLEUSDT,PEOPLE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,100000000.0,10000000.0,5.0,1.0,1.0,0.1,0.1,0.1
323,PHA_USDT,gate,PHA_USDT,PHA,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,2300000.0,1500000.0,,1.0,1.0,0.2,0.2,0.05
323,PHA_USDT,binance,PHAUSDT,PHA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
324,PIEVERSE_USDT,gate,PIEVERSE_USDT,PIEVERSE,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,38000.0,25000.0,,10.0,10.0,0.12,0.12,0.035
324,PIEVERSE_USDT,binance,PIEVERSEUSDT,PIEVERSE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,6000000.0,600000.0,5.0,1.0,1.0,0.15,0.15,0.15
325,PIPPIN_USDT,gate,PIPPIN_USDT,PIPPIN,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,1200000.0,800000.0,,10.0,10.0,0.15,0.15,0.04
325,PIPPIN_USDT,binance,PIPPINUSDT,PIPPIN,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,40000000.0,4000000.0,5.0,1.0,1.0,0.3,0.3,0.3
326,PIXEL_USDT,gate,PIXEL_USDT,PIXEL,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,38000000.0,25000000.0,,1.0,1.0,0.2,0.2,0.05
326,PIXEL_USDT,binance,PIXELUSDT,PIXEL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,100000000.0,10000000.0,5.0,1.0,1.0,0.15,0.15,0.15
327,PLAY_USDT,gate,PLAY_USDT,PLAY,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,4500.0,3000.0,,100.0,100.0,0.2,0.2,0.05
327,PLAY_USDT,binance,PLAYUSDT,PLAY,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,30000000.0,3000000.0,5.0,1.0,1.0,0.15,0.15,0.15
328,PLUME_USDT,gate,PLUME_USDT,PLUME,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,2300000.0,1500000.0,,10.0,10.0,0.15,0.15,0.04
328,PLUME_USDT,binance,PLUMEUSDT,PLUME,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,50000000.0,5000000.0,5.0,1.0,1.0,0.15,0.15,0.15
329,PNUT_USDT,gate,PNUT_USDT,PNUT,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,2300000.0,1500000.0,,10.0,10.0,0.07,0.07,0.025
329,PNUT_USDT,binance,PNUTUSDT,PNUT,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,13000000.0,1300000.0,5.0,1.0,1.0,0.15,0.15,0.15
330,POLYX_USDT,gate,POLYX_USDT,POLYX,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,300000.0,200000.0,,10.0,10.0,0.15,0.15,0.04
330,POLYX_USDT,binance,POLYXUSDT,POLYX,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
331,POL_USDT,gate,POL_USDT,POL,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,600000.0,400000.0,,10.0,10.0,0.07,0.07,0.025
331,POL_USDT,binance,POLUSDT,POL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,30000000.0,3000000.0,5.0,1.0,1.0,0.15,0.15,0.15
332,POPCAT_USDT,gate,POPCAT_USDT,POPCAT,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,380000.0,250000.0,,10.0,10.0,0.15,0.15,0.04
332,POPCAT_USDT,binance,POPCATUSDT,POPCAT,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,13000000.0,1300000.0,5.0,1.0,1.0,0.15,0.15,0.15
