run_id,local_order_id,text_order_id,request_sequence,encoded_request_id,exchange_order_id,symbol,symbol_id,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,signal_role,order_role,position_id,position_event,position_direction,entry_local_order_id,action,side,reduce_only,time_in_force,status,finish_reason,reject_reason,raw_price,order_price,price_text,price_tick,slippage_ticks,order_offset_ticks,quantity,quantity_text,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,contract_multiplier,filled_notional,fill_role,exec_slippage_price,exec_slippage_ticks,exec_slippage_bps,exec_slippage_quote,limit_improvement_ticks,fee_rate_config,fee_quote_estimated,fee_source,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,ack_rtt_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,source_schema,warnings
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712613,t-288230376151712613,870,144115188075856742,235876031643366030,SKYAI_USDT,378,kBinance,378,1781909091329000000,1781909091330090046,1781909091330090563,1781909091330090883,1781909091329000000,1781909091330090046,10849467037900,1090883,1781909091329594000,1781909091329736194,2256763848,496883,5000000,20000000,true,-,kLead,entry,88,kEntrySubmit,kLong,288230376151712613,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35555,0.35559,0.35559,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,496,88,0,0,0,10,797828,1781909091330352000,1781909091330538000,186000,10849467038038,2256763848,10849467038425,2256764145,,,,,10849467038571,2256764203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781909091330104157,1781909091330901985,1781909091335485920,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712624,t-288230376151712624,881,144115188075856753,235876031643452375,SKYAI_USDT,378,kBinance,378,1781910536078000000,1781910536079448131,1781910536079448414,1781910536079449176,1781910536078000000,1781910536079448131,10849559543953,1449176,1781910536078882000,1781910536078998107,2256934444,567176,5000000,20000000,true,-,kLead,entry,89,kEntrySubmit,kLong,288230376151712624,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35551,0.35555,0.35555,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,499,84,0,0,0,10,787313,1781910536079713000,1781910536079869000,156000,10849559544075,2256934596,,,,,,,10849559544956,2256934790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781910536079465538,1781910536080252851,1781910536083128919,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712625,t-288230376151712625,882,144115188075856754,235876031643454281,SKYAI_USDT,378,kBinance,378,1781910588334000000,1781910588335480503,1781910588335480860,1781910588335481365,1781910588334000000,1781910588335480503,10849563227370,1481365,1781910588334634000,1781910588334735657,2256938238,847365,5000000,20000000,true,-,kLead,entry,90,kEntrySubmit,kShort,288230376151712625,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35599,0.35595,0.35595,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,540,139,0,0,0,10,714244,1781910588335740000,1781910588335858000,118000,10849563227370,2256938238,10849563227568,2256938282,,,,,10849563227888,2256938383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781910588335494599,1781910588336208843,1781910588338717966,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712635,t-288230376151712635,892,144115188075856764,235876031643550900,SKYAI_USDT,378,kBinance,378,1781912766110000000,1781912766111433139,1781912766111433490,1781912766111434117,1781912766110000000,1781912766111433139,10849699100909,1434117,1781912766110988000,1781912766111158877,2257127861,446117,5000000,20000000,true,-,kLead,entry,91,kEntrySubmit,kLong,288230376151712635,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35539,0.35543,0.35543,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,413,58,0,0,0,10,614864,1781912766111667000,1781912766111831000,164000,10849699101050,2257127861,,,,,,,10849699103842,2257128402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781912766111451250,1781912766112066114,1781912766129482745,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712670,t-288230376151712670,927,144115188075856799,235876031643617645,SKYAI_USDT,378,kBinance,378,1781914461579000000,1781914461580608628,1781914461580609266,1781914461580609531,1781914461579000000,1781914461580608628,10849839007028,1609531,1781914461579730000,1781914461579901333,2257259822,879531,5000000,20000000,true,-,kLead,entry,92,kEntrySubmit,kLong,288230376151712670,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35654,0.35658,0.35658,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,412,56,0,0,0,10,575832,1781914461580860000,1781914461580993000,133000,10849839007204,2257259972,10849839007614,2257260111,,,,,10849839007810,2257260111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781914461580622757,1781914461581198589,1781914461584791176,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712685,t-288230376151712685,942,144115188075856814,235876031643675040,SKYAI_USDT,378,kBinance,378,1781915521516000000,1781915521517172962,1781915521517173523,1781915521517174475,1781915521516000000,1781915521517172962,10849925790036,1174475,1781915521516052000,1781915521516244379,2257373531,1122475,5000000,20000000,true,-,kLead,entry,93,kEntrySubmit,kShort,288230376151712685,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35797,0.35793,0.35793,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,449,116,0,0,0,10,695428,1781915521517404000,1781915521517568000,164000,10849925790036,2257373566,,,,,,,10849925790650,2257373856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781915521517190334,1781915521517885762,1781915521522200575,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712690,t-288230376151712690,947,144115188075856819,235876031643696717,SKYAI_USDT,378,kBinance,378,1781915844234000000,1781915844234980832,1781915844234981443,1781915844234982444,1781915844234000000,1781915844234980832,10849960317949,982444,1781915844233790000,1781915844233929700,2257416622,1192444,5000000,20000000,true,-,kLead,entry,94,kEntrySubmit,kShort,288230376151712690,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.357,0.35696,0.35696,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,454,141,0,0,0,10,904600,1781915844235235000,1781915844235557000,322000,10849960318055,2257416647,10849960318375,2257416794,,,,,10849960318375,2257416794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781915844235001199,1781915844235905799,1781915844237254989,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712692,t-288230376151712692,949,144115188075856821,235876031643705862,SKYAI_USDT,378,kBinance,378,1781916038344000000,1781916038345057736,1781916038345058417,1781916038345059189,1781916038344000000,1781916038345057736,10849978062679,1059189,1781916038343182000,1781916038343292996,2257434421,1877189,5000000,20000000,true,-,kLead,entry,95,kEntrySubmit,kShort,288230376151712692,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35557,0.35553,0.35553,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,899,1034,0,0,0,10,4501913,1781916038345279000,1781916038349272000,3993000,10849978063128,2257434610,10849978063128,2257434659,,,,,10849978063204,2257434659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781916038345077087,1781916038349579000,1781916038350506621,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712693,t-288230376151712693,950,144115188075856822,235876031643706541,SKYAI_USDT,378,kBinance,378,1781916049713000000,1781916049714045831,1781916049714051351,1781916049714051816,1781916049713000000,1781916049714045831,10849978806914,1051816,1781916049713860000,1781916049714046819,2257435734,191816,5000000,20000000,true,-,kLead,entry,96,kEntrySubmit,kShort,288230376151712693,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35522,0.35518,0.35518,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,751,647,0,0,0,10,579100,1781916049714255000,1781916049714390000,135000,10849978806914,2257435734,10849978807424,2257435909,,,,,10849978807718,2257435952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781916049714060254,1781916049714639354,1781916049718661042,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712694,t-288230376151712694,951,144115188075856823,235876031643710838,SKYAI_USDT,378,kBinance,378,1781916102357000000,1781916102357977905,1781916102357978113,1781916102357979205,1781916102357000000,1781916102357977905,10849983271104,979205,1781916102357513000,1781916102357704312,2257444198,466205,5000000,20000000,true,-,kLead,entry,97,kEntrySubmit,kShort,288230376151712694,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.3539,0.35386,0.35386,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,499,182,0,0,0,10,673492,1781916102358206000,1781916102358355000,149000,10849983271276,2257444272,,,,,,,10849983272071,2257444322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781916102357996590,1781916102358670082,1781916102361086273,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712718,t-288230376151712718,975,144115188075856847,235876031643827724,SKYAI_USDT,378,kBinance,378,1781917927173000000,1781917927173995710,1781917927173996118,1781917927173997279,1781917927173000000,1781917927173995710,10850133259393,997279,1781917927172908000,1781917927173047217,2257675602,1089279,5000000,20000000,true,-,kLead,entry,98,kEntrySubmit,kShort,288230376151712718,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35317,0.35313,0.35313,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,453,92,0,0,0,10,632834,1781917927174204000,1781917927174343000,139000,10850133259393,2257675649,,,,,,,10850133259786,2257675771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781917927174013067,1781917927174645901,1781917927179712647,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712719,t-288230376151712719,976,144115188075856848,235876031643831218,SKYAI_USDT,378,kBinance,378,1781917987114000000,1781917987114740248,1781917987114741577,1781917987114742611,1781917987114000000,1781917987114740248,10850137741724,742611,1781917987109300000,1781917987109419948,2257682207,5442611,5000000,20000000,true,-,kLead,entry,99,kEntrySubmit,kShort,288230376151712719,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35248,0.35244,0.35244,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,422,58,0,0,0,10,584324,1781917987114958000,1781917987115070000,112000,10850137741885,2257682207,,,,,,,10850137742781,2257682558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781917987114759922,1781917987115344246,1781917987119875083,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712723,t-288230376151712723,980,144115188075856852,235876031643849457,SKYAI_USDT,378,kBinance,378,1781918409763000000,1781918409764099037,1781918409764099856,1781918409764101178,1781918409763000000,1781918409764099037,10850166630801,1101178,1781918409763274000,1781918409763386305,2257718444,827178,5000000,20000000,true,-,kLead,entry,100,kEntrySubmit,kShort,288230376151712723,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35286,0.35282,0.35282,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,454,125,0,0,0,10,634990,1781918409764323000,1781918409764448000,125000,10850166630801,2257718453,10850166630890,2257718481,,,,,10850166630918,2257718481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781918409764110533,1781918409764745523,1781918409765658858,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712725,t-288230376151712725,982,144115188075856854,235876031643851214,SKYAI_USDT,378,kBinance,378,1781918419183000000,1781918419184560119,1781918419184560568,1781918419184561246,1781918419183000000,1781918419184560119,10850167635621,1561246,1781918419181615000,1781918419181761071,2257721894,2946246,5000000,20000000,true,-,kLead,entry,101,kEntrySubmit,kShort,288230376151712725,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35382,0.35378,0.35378,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,473,131,0,0,0,10,666101,1781918419184806000,1781918419184961000,155000,10850167635721,2257721906,10850167635900,2257721946,,,,,10850167635931,2257721946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781918419184572555,1781918419185238656,1781918419187343005,submitted_v1,
