run_id,latency_key,local_order_id,parent_id,route_id,exchange_order_id,exchange,symbol,symbol_id,position_id,position_direction,order_role,action,side,reduce_only,status,finish_reason,reject_reason,request_sequence,encoded_request_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,request_send_local_ns,request_send_monotonic_ns,order_encode_done_local_ns,write_complete_local_ns,write_complete_monotonic_ns,ack_local_receive_ns,ack_receive_monotonic_ns,response_local_receive_ns,order_finished_local_ns,ack_exchange_ns,place_creation_exchange_ns,feedback_message_exchange_ns,feedback_created_exchange_ns,feedback_updated_exchange_ns,feedback_local_receive_ns,protocol_order_status,cancel_reason,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,response_exchange_ns,accepted_exchange_ns,finish_exchange_ns,ack_rtt_ns,response_rtt_ns,send_to_ack_local_ns,send_to_write_complete_local_ns,write_complete_to_ack_local_ns,send_to_response_local_ns,send_to_finish_local_ns,ack_to_finish_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,ack_exchange_to_local_ns,response_exchange_to_local_ns,exchange_lifecycle_ns,bitget_creation_to_terminal_ns,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,warnings
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567639,432345564227567639,21,0,1463478678526242822,bitget,MUUSDT,499,1,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,23,,1784646427753000000,1784646427754196967,1784646427754197378,1784646427754198593,1784646427753000000,1784646427754196967,11099710852974,1198593,1784646427753000000,1784646427754108637,429509655274,1198593,3000000,500000000,true,-,1784646427754209592,11845481894675369,1784646427754209557,1784646427754215451,11845481894681141,1784646427759938355,11845481900404035,0,1784646427760516593,1784646427758000000,1784646427756000000,1784646427758000000,1784646427756000000,1784646427758000000,1784646427760510933,cancelled,ioc_not_full_cancel,,,,11099710856526,429509656387,,,,,,,11099710857332,429509656889,,,,,,,,,,,0,0,1784646427758000000,5728763,0,5728763,5859,5722894,-1784646427754209592,6307001,578238,411,1215,10999,12625,1938355,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567640,432345564227567640,22,0,1463479255767330817,bitget,TACUSDT,411,1,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,24,,1784646565378000000,1784646565378980076,1784646565378980505,1784646565378981060,1784646565378000000,1784646565378980076,11099726332261,981060,1784646565377000000,1784646565377969431,374317072355,1981060,3000000,500000000,true,-,1784646565378987592,11845619519453280,1784646565378987558,1784646565378994622,11845619519460310,1784646565384759601,11845619525225280,0,1784646565384839246,1784646565382000000,1784646565381000000,1784646565383000000,1784646565381000000,1784646565382000000,1784646565384832330,cancelled,ioc_not_full_cancel,,,,11099726333009,374317072603,,,,,,,11099726333009,374317072603,,,,,,,,,,,0,0,1784646565382000000,5772009,0,5772009,7030,5764970,-1784646565378987592,5851654,79645,429,555,6532,7516,2759601,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567641,432345564227567641,23,0,1463479285181984779,bitget,BILLUSDT,77,1,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,25,,1784646572392000000,1784646572392934464,1784646572392935213,1784646572392936158,1784646572392000000,1784646572392934464,11099727042321,936158,1784646572392000000,1784646572392806651,429514707980,936158,3000000,500000000,true,-,1784646572392945123,11845626533410810,1784646572392945090,1784646572392952148,11845626533417839,1784646572398530420,11845626538996100,0,1784646572398885378,1784646572396000000,1784646572394000000,1784646572397000000,1784646572394000000,1784646572396000000,1784646572398878949,cancelled,ioc_not_full_cancel,,,,11099727043371,429514708775,,,,,,,11099727043371,429514708998,,,,,,,,,,,0,0,1784646572396000000,5585297,0,5585297,7025,5578261,-1784646572392945123,5940255,354958,749,945,8965,10659,2530420,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567642,432345564227567642,24,0,1463479425930244107,bitget,DEXEUSDT,135,7,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,26,,1784646605949000000,1784646605949860814,1784646605949861265,1784646605949862702,1784646605949000000,1784646605949860814,11099730769187,862702,1784646605949000000,1784646605949809231,429516006343,862702,3000000,500000000,true,-,1784646605949872258,11845660090337946,1784646605949872225,1784646605949878470,11845660090344158,1784646605955749265,11845660096214945,0,1784646605956037630,1784646605953000000,1784646605951000000,1784646605954000000,1784646605951000000,1784646605953000000,1784646605956032379,cancelled,ioc_not_full_cancel,,,,11099730772091,429516007311,,,,,,,11099730772355,429516007371,,,,,,,,,,,0,0,1784646605953000000,5877007,0,5877007,6212,5870787,-1784646605949872258,6165372,288365,451,1437,9556,11444,2749265,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567643,432345564227567643,25,0,1463479485548081160,bitget,VELVETUSDT,449,1,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,27,,1784646620162000000,1784646620163584703,1784646620163585204,1784646620163585844,1784646620162000000,1784646620163584703,11099732531671,1585844,1784646619916000000,1784646619917159359,374317422868,247585844,3000000,500000000,true,-,1784646620163595278,11845674304060965,1784646620163595245,1784646620163602704,11845674304068393,1784646620169255737,11845674309721417,0,1784646620169437226,1784646620167000000,1784646620165000000,1784646620167000000,1784646620165000000,1784646620167000000,1784646620169431944,cancelled,ioc_not_full_cancel,,,,11099732532934,374317424251,,,,,,,11099732532999,374317424251,,,,,,,,,,,0,0,1784646620167000000,5660459,0,5660459,7426,5653024,-1784646620163595278,5841948,181489,501,640,9434,10575,2255737,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567644,432345564227567644,26,0,1463479709507137561,bitget,DEXEUSDT,135,8,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,28,,1784646673558000000,1784646673559042046,1784646673559043127,1784646673559044704,1784646673558000000,1784646673559042046,11099738733196,1044704,1784646673499000000,1784646673500018202,429518468590,60044704,3000000,500000000,true,-,1784646673559053873,11845727699519685,1784646673559053836,1784646673559060552,11845727699526241,1784646673564840823,11845727705306503,0,1784646673565198229,1784646673562000000,1784646673561000000,1784646673563000000,1784646673561000000,1784646673562000000,1784646673565192445,cancelled,ioc_not_full_cancel,,,,11099738734994,429518472284,,,,,,,11099738735005,429518472312,,,,,,,,,,,0,0,1784646673562000000,5786950,0,5786950,6679,5780262,-1784646673559053873,6144356,357406,1081,1577,9169,11827,2840823,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567645,432345564227567645,27,0,1463480051154169882,bitget,SKHYNIXUSDT,501,1,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,29,,1784646755012000000,1784646755013371988,1784646755013372384,1784646755013374112,1784646755012000000,1784646755013371988,11099747327160,1374112,1784646755012000000,1784646755013019093,429521257416,1374112,3000000,500000000,true,-,1784646755013385044,11845809153850783,1784646755013385009,1784646755013391844,11845809153857533,1784646755020266653,11845809160732333,0,1784646755020704340,1784646755018000000,1784646755016000000,1784646755018000000,1784646755016000000,1784646755018000000,1784646755020698544,cancelled,ioc_not_full_cancel,,,,11099747330880,429521259059,,,,,,,11099747331218,429521259228,,,,,,,,,,,0,0,1784646755018000000,6881609,0,6881609,6800,6874800,-1784646755013385044,7319296,437687,396,1728,10932,13056,2266653,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567646,432345564227567646,28,0,1463480210294452224,bitget,TACUSDT,411,2,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,30,,1784646792955000000,1784646792956139182,1784646792956139972,1784646792956141099,1784646792955000000,1784646792956139182,11099751493284,1141099,1784646792955000000,1784646792955628353,374318761055,1141099,3000000,500000000,true,-,1784646792956151210,11845847096616951,1784646792956151177,1784646792956156777,11845847096622465,1784646792961718357,11845847102184038,0,1784646792961836125,1784646792959000000,1784646792958000000,1784646792960000000,1784646792958000000,1784646792959000000,1784646792961829268,cancelled,ioc_not_full_cancel,,,,11099751494095,374318761274,,,,,,,11099751494095,374318761274,,,,,,,,,,,0,0,1784646792959000000,5567147,0,5567147,5567,5561573,-1784646792956151210,5684915,117768,790,1127,10111,12028,2718357,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567647,432345564227567647,29,0,1463480397188444169,bitget,DEXEUSDT,135,9,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,31,,1784646837515000000,1784646837515575997,1784646837515576472,1784646837515577049,1784646837515000000,1784646837515575997,11099756118335,577049,1784646837240000000,1784646837241009527,429523900379,275577049,3000000,500000000,true,-,1784646837515587365,11845891656053142,1784646837515587330,1784646837515593588,11845891656059279,1784646837521081775,11845891661547454,0,1784646837521366310,1784646837519000000,1784646837517000000,1784646837519000000,1784646837517000000,1784646837519000000,1784646837521360913,cancelled,ioc_not_full_cancel,,,,11099756119656,429523906089,,,,,,,11099756119656,429523906089,,,,,,,,,,,0,0,1784646837519000000,5494410,0,5494410,6223,5488175,-1784646837515587365,5778945,284535,475,577,10316,11368,2081775,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567648,432345564227567648,30,0,1463480520438067205,bitget,1000XECUSDT,494,2,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,32,,1784646866899000000,1784646866900348954,1784646866900349400,1784646866900349738,1784646866899000000,1784646866900348954,11099759337554,1349738,1784646866899000000,1784646866899938988,429524811425,1349738,3000000,500000000,true,-,1784646866900355092,11845921040820778,1784646866900355058,1784646866900362419,11845921040828108,1784646866905852715,11845921046318395,0,1784646866906439577,1784646866903000000,1784646866902000000,1784646866904000000,1784646866902000000,1784646866903000000,1784646866906433761,cancelled,ioc_not_full_cancel,,,,11099759338811,429524812390,,,,,,,11099759338904,429524812467,,,,,,,,,,,0,0,1784646866903000000,5497623,0,5497623,7327,5490287,-1784646866900355092,6084485,586862,446,338,5354,6138,2852715,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567649,432345564227567649,31,0,1463480645461880840,bitget,DEXEUSDT,135,10,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,33,,1784646896708000000,1784646896708603959,1784646896708604489,1784646896708605512,1784646896708000000,1784646896708603959,11099762100468,605512,1784646896525000000,1784646896525857867,429525726160,183605512,3000000,500000000,true,-,1784646896708614962,11845950849080649,1784646896708614929,1784646896708623171,11845950849088859,1784646896714211193,11845950854676873,0,1784646896714479057,1784646896712000000,1784646896710000000,1784646896712000000,1784646896710000000,1784646896712000000,1784646896714473386,cancelled,ioc_not_full_cancel,,,,11099762101404,429525737158,,,,,,,11099762101404,429525737158,,,,,,,,,,,0,0,1784646896712000000,5596231,0,5596231,8209,5588014,-1784646896708614962,5864095,267864,530,1023,9450,11003,2211193,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567650,432345564227567650,32,0,1463480662713053253,bitget,DEXEUSDT,135,11,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,34,,1784646900821000000,1784646900822073466,1784646900822073950,1784646900822074900,1784646900821000000,1784646900822073466,11099762953689,1074900,1784646900700000000,1784646900700478640,429525907072,122074900,3000000,500000000,true,-,1784646900822085078,11845954962550764,1784646900822085044,1784646900822094426,11845954962560117,1784646900827610638,11845954968076319,0,1784646900827735988,1784646900825000000,1784646900824000000,1784646900825000000,1784646900824000000,1784646900825000000,1784646900827730963,cancelled,ioc_not_full_cancel,,,,11099762955011,429525912334,,,,,,,11099762955011,429525912334,,,,,,,,,,,0,0,1784646900825000000,5525560,0,5525560,9348,5516202,-1784646900822085078,5650910,125350,484,950,10178,11612,2610638,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567651,432345564227567651,33,0,1463480707139121152,bitget,DEXEUSDT,135,12,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,35,,1784646911412000000,1784646911413502543,1784646911413503057,1784646911413504217,1784646911412000000,1784646911413502543,11099764109421,1504217,1784646911413000000,1784646911413289820,429526290395,504217,3000000,500000000,true,-,1784646911413513177,11845965553978865,1784646911413513144,1784646911413521348,11845965553987038,1784646911419017830,11845965559483511,0,1784646911419421791,1784646911417000000,1784646911415000000,1784646911417000000,1784646911415000000,1784646911417000000,1784646911419416864,cancelled,ioc_not_full_cancel,,,,11099764110748,429526290990,,,,,,,11099764110748,429526290990,,,,,,,,,,,0,0,1784646911417000000,5504653,0,5504653,8171,5496473,-1784646911413513177,5908614,403961,514,1160,8960,10634,2017830,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567652,432345564227567652,34,0,1463481033401446427,bitget,DEXEUSDT,135,13,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,36,,1784646989200000000,1784646989201036902,1784646989201037364,1784646989201038351,1784646989200000000,1784646989201036902,11099772693004,1038351,1784646989197000000,1784646989197956817,429528863634,4038351,3000000,500000000,true,-,1784646989201047210,11846043341512898,1784646989201047175,1784646989201053000,11846043341518689,1784646989206503134,11846043346968812,0,1784646989207050471,1784646989204000000,1784646989203000000,1784646989205000000,1784646989203000000,1784646989204000000,1784646989207045220,cancelled,ioc_not_full_cancel,,,,11099772693946,429528864795,,,,,,,11099772694003,429528864795,,,,,,,,,,,0,0,1784646989204000000,5455924,0,5455924,5790,5450123,-1784646989201047210,6003261,547337,462,987,8859,10308,2503134,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567653,432345564227567653,35,0,1463481262142009347,bitget,DEXEUSDT,135,14,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,37,,1784647043735000000,1784647043736484526,1784647043736484877,1784647043736485959,1784647043735000000,1784647043736484526,11099778545671,1485959,1784647043735000000,1784647043736107808,429530787187,1485959,3000000,500000000,true,-,1784647043736497021,11846097876962759,1784647043736496988,1784647043736502900,11846097876968590,1784647043742101943,11846097882567623,0,1784647043742489223,1784647043740000000,1784647043738000000,1784647043740000000,1784647043738000000,1784647043740000000,1784647043742482872,cancelled,ioc_not_full_cancel,,,,11099778546743,429530787979,,,,,,,11099778546743,429530787979,,,,,,,,,,,0,0,1784647043740000000,5604922,0,5604922,5879,5599033,-1784647043736497021,5992202,387280,351,1082,11062,12495,2101943,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567654,432345564227567654,36,0,1463481269410738214,bitget,DEXEUSDT,135,15,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,38,,1784647045468000000,1784647045468909601,1784647045468910044,1784647045468911196,1784647045468000000,1784647045468909601,11099778752286,911196,1784647045296000000,1784647045296274150,429530854305,172911196,3000000,500000000,true,-,1784647045468919635,11846099609385449,1784647045468919601,1784647045468924804,11846099609390484,1784647045474896973,11846099615362653,0,1784647045475149518,1784647045473000000,1784647045471000000,1784647045473000000,1784647045471000000,1784647045473000000,1784647045475143768,cancelled,ioc_not_full_cancel,,,,11099778753526,429530859672,,,,,,,11099778753569,429530859748,,,,,,,,,,,0,0,1784647045473000000,5977338,0,5977338,5169,5972169,-1784647045468919635,6229883,252545,443,1152,8439,10034,1896973,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567655,432345564227567655,37,0,1463481307859922944,bitget,DEXEUSDT,135,16,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,39,,1784647054635000000,1784647054636000079,1784647054636000611,1784647054636002056,1784647054635000000,1784647054636000079,11099779827936,1002056,1784647054616000000,1784647054616921371,429531184763,20002056,3000000,500000000,true,-,1784647054636012558,11846108776478334,1784647054636012525,1784647054636018379,11846108776484059,1784647054641587398,11846108782053078,0,1784647054641940392,1784647054639000000,1784647054638000000,1784647054640000000,1784647054638000000,1784647054639000000,1784647054641934589,cancelled,ioc_not_full_cancel,,,,11099779829758,429531186454,,,,,,,11099779829758,429531186687,,,,,,,,,,,0,0,1784647054639000000,5574840,0,5574840,5821,5569019,-1784647054636012558,5927834,352994,532,1445,10502,12479,2587398,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567656,432345564227567656,38,0,1463481318127579136,bitget,DEXEUSDT,135,17,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,40,,1784647057083000000,1784647057084169059,1784647057084169443,1784647057084170618,1784647057083000000,1784647057084169059,11099780164096,1170618,1784647057079000000,1784647057079800192,429531264992,5170618,3000000,500000000,true,-,1784647057084179906,11846111224645683,1784647057084179871,1784647057084185876,11846111224651556,1784647057089543750,11846111230009430,0,1784647057089821254,1784647057087000000,1784647057086000000,1784647057088000000,1784647057086000000,1784647057087000000,1784647057089816118,cancelled,ioc_not_full_cancel,,,,11099780165198,429531265706,,,,,,,11099780165270,429531265725,,,,,,,,,,,0,0,1784647057087000000,5363844,0,5363844,5970,5357874,-1784647057084179906,5641348,277504,384,1175,9288,10847,2543750,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567657,432345564227567657,39,0,1463481550341025820,bitget,TAOUSDT,415,1,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,41,,1784647112447000000,1784647112448417013,1784647112448417412,1784647112448418292,1784647112447000000,1784647112448417013,11099786813834,1418292,1784647112406000000,1784647112406754111,374321301375,42418292,3000000,500000000,true,-,1784647112448428038,11846166588893725,1784647112448428006,1784647112448435892,11846166588901572,1784647112454541852,11846166595007533,0,1784647112454812305,1784647112452000000,1784647112451000000,1784647112453000000,1784647112451000000,1784647112452000000,1784647112454805911,cancelled,ioc_not_full_cancel,,,,11099786815655,374321302298,,,,,,,11099786815655,374321302325,,,,,,,,,,,0,0,1784647112452000000,6113814,0,6113814,7854,6105961,-1784647112448428038,6384267,270453,399,880,9746,11025,2541852,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
